nodetype,vcpu,ecu,ram,day,subtime,ttime,apptype,externalfile,threading,loadinmem,parallel,filesize
4.2,4,16,7.5,6,19,379.54,1,0,2,0,0,0
4.2,4,16,7.5,6,20,379.86,1,0,2,0,0,0
4.2,4,16,7.5,6,20,379.73,1,0,2,0,0,0
4.2,4,16,7.5,6,20,380.61,1,0,2,0,0,0
4.2,4,16,7.5,6,20,380.19,1,0,2,0,0,0
4.2,4,16,7.5,6,21,379.86,1,0,2,0,0,0
4.2,4,16,7.5,6,21,380.3,1,0,2,0,0,0
4.2,4,16,7.5,6,21,380.6,1,0,2,0,0,0
4.2,4,16,7.5,6,21,380.66,1,0,2,0,0,0
4.2,4,16,7.5,6,22,381.04,1,0,2,0,0,0
4.2,4,16,7.5,6,22,380.17,1,0,2,0,0,0
4.2,4,16,7.5,6,22,379.57,1,0,2,0,0,0
4.2,4,16,7.5,6,23,379.69,1,0,2,0,0,0
4.2,4,16,7.5,6,23,379.89,1,0,2,0,0,0
4.2,4,16,7.5,6,23,379.8,1,0,2,0,0,0
4.2,4,16,7.5,6,23,380.84,1,0,2,0,0,0
4.2,4,16,7.5,7,0,379.44,1,0,2,0,0,0
4.2,4,16,7.5,7,0,379.97,1,0,2,0,0,0
4.2,4,16,7.5,7,0,380.12,1,0,2,0,0,0
4.2,4,16,7.5,7,0,379.41,1,0,2,0,0,0
4.2,4,16,7.5,7,1,380.03,1,0,2,0,0,0
4.2,4,16,7.5,7,1,380.17,1,0,2,0,0,0
4.2,4,16,7.5,7,1,380,1,0,2,0,0,0
4.2,4,16,7.5,7,2,380.37,1,0,2,0,0,0
4.2,4,16,7.5,7,2,380.2,1,0,2,0,0,0
4.2,4,16,7.5,7,2,380.02,1,0,2,0,0,0
4.2,4,16,7.5,7,2,379.46,1,0,2,0,0,0
4.2,4,16,7.5,7,3,379.16,1,0,2,0,0,0
4.2,4,16,7.5,7,3,380.5,1,0,2,0,0,0
4.2,4,16,7.5,7,3,380.35,1,0,2,0,0,0
4.2,4,16,7.5,7,3,379.52,1,0,2,0,0,0
4.2,4,16,7.5,7,4,380.46,1,0,2,0,0,0
4.2,4,16,7.5,7,4,380.39,1,0,2,0,0,0
4.2,4,16,7.5,7,4,379.75,1,0,2,0,0,0
4.2,4,16,7.5,7,5,380.39,1,0,2,0,0,0
4.2,4,16,7.5,7,5,380.73,1,0,2,0,0,0
4.2,4,16,7.5,7,5,380.14,1,0,2,0,0,0
4.2,4,16,7.5,7,5,379.42,1,0,2,0,0,0
4.2,4,16,7.5,7,6,379.43,1,0,2,0,0,0
4.2,4,16,7.5,7,6,380.37,1,0,2,0,0,0
4.2,4,16,7.5,7,6,382.03,1,0,2,0,0,0
4.2,4,16,7.5,7,6,380.49,1,0,2,0,0,0
4.2,4,16,7.5,7,7,380.27,1,0,2,0,0,0
4.2,4,16,7.5,7,7,380.49,1,0,2,0,0,0
4.2,4,16,7.5,7,7,380.75,1,0,2,0,0,0
4.2,4,16,7.5,7,8,380.59,1,0,2,0,0,0
4.2,4,16,7.5,7,8,380.11,1,0,2,0,0,0
4.2,4,16,7.5,7,8,380.36,1,0,2,0,0,0
4.2,4,16,7.5,7,8,379.44,1,0,2,0,0,0
4.2,4,16,7.5,7,9,379.5,1,0,2,0,0,0
4.2,4,16,7.5,7,9,380.43,1,0,2,0,0,0
4.2,4,16,7.5,7,9,379.38,1,0,2,0,0,0
4.2,4,16,7.5,7,9,379.51,1,0,2,0,0,0
4.2,4,16,7.5,7,10,380.09,1,0,2,0,0,0
4.2,4,16,7.5,7,10,380.3,1,0,2,0,0,0
4.2,4,16,7.5,7,10,379.21,1,0,2,0,0,0
4.2,4,16,7.5,7,11,379.92,1,0,2,0,0,0
4.2,4,16,7.5,7,11,380.54,1,0,2,0,0,0
4.2,4,16,7.5,7,11,379.41,1,0,2,0,0,0
4.2,4,16,7.5,7,11,380.31,1,0,2,0,0,0
4.2,4,16,7.5,7,12,381,1,0,2,0,0,0
4.2,4,16,7.5,7,12,380.57,1,0,2,0,0,0
4.2,4,16,7.5,7,12,379.97,1,0,2,0,0,0
4.2,4,16,7.5,7,12,381.17,1,0,2,0,0,0
4.2,4,16,7.5,7,13,380.67,1,0,2,0,0,0
4.2,4,16,7.5,7,13,380.06,1,0,2,0,0,0
4.2,4,16,7.5,7,13,379.68,1,0,2,0,0,0
4.2,4,16,7.5,7,14,379.99,1,0,2,0,0,0
4.2,4,16,7.5,7,14,380.52,1,0,2,0,0,0
4.2,4,16,7.5,7,14,380.28,1,0,2,0,0,0
4.2,4,16,7.5,7,14,380.42,1,0,2,0,0,0
4.2,4,16,7.5,7,15,379.73,1,0,2,0,0,0
4.2,4,16,7.5,7,15,380.48,1,0,2,0,0,0
4.2,4,16,7.5,7,15,380.88,1,0,2,0,0,0
4.2,4,16,7.5,7,15,381.3,1,0,2,0,0,0
4.2,4,16,7.5,7,16,379.63,1,0,2,0,0,0
4.2,4,16,7.5,7,16,380.23,1,0,2,0,0,0
4.2,4,16,7.5,7,16,380.51,1,0,2,0,0,0
4.2,4,16,7.5,7,17,380.64,1,0,2,0,0,0
4.2,4,16,7.5,7,17,379.59,1,0,2,0,0,0
4.2,4,16,7.5,7,17,380.61,1,0,2,0,0,0
4.2,4,16,7.5,7,17,380.24,1,0,2,0,0,0
4.2,4,16,7.5,7,18,380.62,1,0,2,0,0,0
4.2,4,16,7.5,7,18,379.35,1,0,2,0,0,0
4.2,4,16,7.5,7,18,379.29,1,0,2,0,0,0
4.2,4,16,7.5,7,18,380.43,1,0,2,0,0,0
4.2,4,16,7.5,7,19,380.14,1,0,2,0,0,0
4.2,4,16,7.5,7,19,380.63,1,0,2,0,0,0
4.2,4,16,7.5,7,19,379.62,1,0,2,0,0,0
4.2,4,16,7.5,7,19,380.2,1,0,2,0,0,0
4.2,4,16,7.5,7,20,380.79,1,0,2,0,0,0
4.2,4,16,7.5,7,20,380.25,1,0,2,0,0,0
4.2,4,16,7.5,7,20,380.86,1,0,2,0,0,0
4.2,4,16,7.5,7,21,379.65,1,0,2,0,0,0
4.2,4,16,7.5,7,21,379.45,1,0,2,0,0,0
4.2,4,16,7.5,7,21,379.39,1,0,2,0,0,0
4.2,4,16,7.5,7,21,380.87,1,0,2,0,0,0
4.2,4,16,7.5,7,22,380.36,1,0,2,0,0,0
4.2,4,16,7.5,7,22,380.15,1,0,2,0,0,0
4.2,4,16,7.5,7,22,380.5,1,0,2,0,0,0
4.2,4,16,7.5,7,22,380.13,1,0,2,0,0,0
4.2,4,16,7.5,7,23,380.75,1,0,2,0,0,0
4.2,4,16,7.5,7,23,380.33,1,0,2,0,0,0
4.2,4,16,7.5,7,23,380.55,1,0,2,0,0,0
4.2,4,16,7.5,1,0,380.94,1,0,2,0,0,0
4.2,4,16,7.5,1,0,379.98,1,0,2,0,0,0
4.2,4,16,7.5,1,0,380.79,1,0,2,0,0,0
4.2,4,16,7.5,1,0,380.06,1,0,2,0,0,0
4.2,4,16,7.5,1,1,379.91,1,0,2,0,0,0
4.2,4,16,7.5,1,1,381.16,1,0,2,0,0,0
4.2,4,16,7.5,1,1,380.12,1,0,2,0,0,0
4.2,4,16,7.5,1,1,379.6,1,0,2,0,0,0
4.2,4,16,7.5,1,2,379.75,1,0,2,0,0,0
4.2,4,16,7.5,1,2,380.42,1,0,2,0,0,0
4.2,4,16,7.5,1,2,379.51,1,0,2,0,0,0
4.2,4,16,7.5,1,3,380.65,1,0,2,0,0,0
4.2,4,16,7.5,1,3,379.72,1,0,2,0,0,0
4.2,4,16,7.5,1,3,380.94,1,0,2,0,0,0
4.2,4,16,7.5,1,3,380.19,1,0,2,0,0,0
4.2,4,16,7.5,1,4,380.27,1,0,2,0,0,0
4.2,4,16,7.5,1,4,380.03,1,0,2,0,0,0
4.2,4,16,7.5,1,4,379.87,1,0,2,0,0,0
4.2,4,16,7.5,1,4,379.81,1,0,2,0,0,0
4.2,4,16,7.5,1,5,380.54,1,0,2,0,0,0
4.2,4,16,7.5,1,5,380.63,1,0,2,0,0,0
4.2,4,16,7.5,1,5,379.92,1,0,2,0,0,0
4.2,4,16,7.5,1,6,380.42,1,0,2,0,0,0
4.2,4,16,7.5,1,6,379.91,1,0,2,0,0,0
4.2,4,16,7.5,1,6,383.38,1,0,2,0,0,0
4.2,4,16,7.5,1,6,380.09,1,0,2,0,0,0
4.2,4,16,7.5,1,7,380.99,1,0,2,0,0,0
4.2,4,16,7.5,1,7,380.48,1,0,2,0,0,0
4.2,4,16,7.5,1,7,379.91,1,0,2,0,0,0
4.2,4,16,7.5,1,7,380.94,1,0,2,0,0,0
4.2,4,16,7.5,1,8,380.45,1,0,2,0,0,0
4.2,4,16,7.5,1,8,380.37,1,0,2,0,0,0
4.2,4,16,7.5,1,8,380.14,1,0,2,0,0,0
4.2,4,16,7.5,1,9,379.88,1,0,2,0,0,0
4.2,4,16,7.5,1,9,379.49,1,0,2,0,0,0
4.2,4,16,7.5,1,9,380.6,1,0,2,0,0,0
4.2,4,16,7.5,1,9,380.69,1,0,2,0,0,0
4.2,4,16,7.5,1,10,380.73,1,0,2,0,0,0
4.2,4,16,7.5,1,10,380.07,1,0,2,0,0,0
4.2,4,16,7.5,1,10,381.17,1,0,2,0,0,0
4.2,4,16,7.5,1,10,380.6,1,0,2,0,0,0
4.2,4,16,7.5,1,11,380.04,1,0,2,0,0,0
4.2,4,16,7.5,1,11,380,1,0,2,0,0,0
4.2,4,16,7.5,1,11,380.41,1,0,2,0,0,0
4.2,4,16,7.5,1,12,380.2,1,0,2,0,0,0
4.2,4,16,7.5,1,12,380.3,1,0,2,0,0,0
4.2,4,16,7.5,1,12,381.23,1,0,2,0,0,0
4.2,4,16,7.5,1,12,380.03,1,0,2,0,0,0
4.2,4,16,7.5,1,13,381.01,1,0,2,0,0,0
4.2,4,16,7.5,1,13,380.44,1,0,2,0,0,0
4.2,4,16,7.5,1,13,380.88,1,0,2,0,0,0
4.2,4,16,7.5,1,13,380.49,1,0,2,0,0,0
4.2,4,16,7.5,1,14,380.06,1,0,2,0,0,0
4.2,4,16,7.5,1,14,379.85,1,0,2,0,0,0
4.2,4,16,7.5,1,14,380.31,1,0,2,0,0,0
4.2,4,16,7.5,1,15,380.26,1,0,2,0,0,0
4.2,4,16,7.5,1,15,379.91,1,0,2,0,0,0
4.2,4,16,7.5,1,15,380.85,1,0,2,0,0,0
4.2,4,16,7.5,1,15,379.73,1,0,2,0,0,0
4.2,4,16,7.5,1,16,380.69,1,0,2,0,0,0
4.2,4,16,7.5,1,16,380,1,0,2,0,0,0
4.2,4,16,7.5,1,16,379.83,1,0,2,0,0,0
4.2,4,16,7.5,1,16,380.7,1,0,2,0,0,0
4.2,4,16,7.5,1,17,380.59,1,0,2,0,0,0
4.2,4,16,7.5,1,17,380.02,1,0,2,0,0,0
4.2,4,16,7.5,1,17,380.9,1,0,2,0,0,0
4.2,4,16,7.5,1,18,380.14,1,0,2,0,0,0
4.2,4,16,7.5,1,18,379.93,1,0,2,0,0,0
4.2,4,16,7.5,1,18,379.84,1,0,2,0,0,0
4.2,4,16,7.5,1,18,380.53,1,0,2,0,0,0
4.2,4,16,7.5,1,19,380.02,1,0,2,0,0,0
4.2,4,16,7.5,1,19,381.17,1,0,2,0,0,0
4.2,4,16,7.5,1,19,380.4,1,0,2,0,0,0
4.2,4,16,7.5,1,19,380.57,1,0,2,0,0,0
4.2,4,16,7.5,1,20,381.31,1,0,2,0,0,0
4.2,4,16,7.5,1,20,379.84,1,0,2,0,0,0
4.2,4,16,7.5,1,20,380.51,1,0,2,0,0,0
4.2,4,16,7.5,1,21,380.74,1,0,2,0,0,0
4.2,4,16,7.5,1,21,379.96,1,0,2,0,0,0
4.2,4,16,7.5,1,21,380.68,1,0,2,0,0,0
4.2,4,16,7.5,1,21,380.16,1,0,2,0,0,0
4.2,4,16,7.5,1,22,380.39,1,0,2,0,0,0
4.2,4,16,7.5,1,22,380.42,1,0,2,0,0,0
4.2,4,16,7.5,1,22,380.47,1,0,2,0,0,0
4.2,4,16,7.5,1,22,380.8,1,0,2,0,0,0
4.2,4,16,7.5,1,23,379.89,1,0,2,0,0,0
4.2,4,16,7.5,1,23,380.6,1,0,2,0,0,0
4.2,4,16,7.5,1,23,380.63,1,0,2,0,0,0
4.2,4,16,7.5,2,0,380.56,1,0,2,0,0,0
4.2,4,16,7.5,2,0,380.62,1,0,2,0,0,0
4.2,4,16,7.5,2,0,380.18,1,0,2,0,0,0
4.2,4,16,7.5,2,0,380.23,1,0,2,0,0,0
4.2,4,16,7.5,2,1,380.3,1,0,2,0,0,0
4.2,4,16,7.5,2,1,380.44,1,0,2,0,0,0
4.2,4,16,7.5,2,1,380.77,1,0,2,0,0,0
4.2,4,16,7.5,2,1,380.78,1,0,2,0,0,0
4.2,4,16,7.5,2,2,380.66,1,0,2,0,0,0
4.2,4,16,7.5,2,2,380.19,1,0,2,0,0,0
4.2,4,16,7.5,2,2,381.59,1,0,2,0,0,0
4.2,4,16,7.5,2,3,379.98,1,0,2,0,0,0
4.2,4,16,7.5,2,3,380.29,1,0,2,0,0,0
4.2,4,16,7.5,2,3,380.3,1,0,2,0,0,0
4.2,4,16,7.5,2,3,380.61,1,0,2,0,0,0
4.2,4,16,7.5,2,4,380.9,1,0,2,0,0,0
4.2,4,16,7.5,2,4,382.02,1,0,2,0,0,0
4.2,4,16,7.5,2,4,381.31,1,0,2,0,0,0
4.2,4,16,7.5,2,4,380.65,1,0,2,0,0,0
4.2,4,16,7.5,2,5,380.51,1,0,2,0,0,0
4.2,4,16,7.5,2,5,381.02,1,0,2,0,0,0
4.2,4,16,7.5,2,5,381.26,1,0,2,0,0,0
4.2,4,16,7.5,2,6,380.06,1,0,2,0,0,0
4.2,4,16,7.5,2,6,381.45,1,0,2,0,0,0
4.2,4,16,7.5,2,6,383.66,1,0,2,0,0,0
4.2,4,16,7.5,2,6,381.13,1,0,2,0,0,0
4.2,4,16,7.5,2,7,380.52,1,0,2,0,0,0
4.2,4,16,7.5,2,7,380.73,1,0,2,0,0,0
4.2,4,16,7.5,2,7,380.78,1,0,2,0,0,0
4.2,4,16,7.5,2,7,380.13,1,0,2,0,0,0
4.2,4,16,7.5,2,8,379.97,1,0,2,0,0,0
4.2,4,16,7.5,2,8,381.15,1,0,2,0,0,0
4.2,4,16,7.5,2,8,380.5,1,0,2,0,0,0
4.2,4,16,7.5,2,9,380.98,1,0,2,0,0,0
4.2,4,16,7.5,2,9,380.06,1,0,2,0,0,0
4.2,4,16,7.5,2,9,381.91,1,0,2,0,0,0
4.2,4,16,7.5,2,9,382.15,1,0,2,0,0,0
4.2,4,16,7.5,2,10,381.8,1,0,2,0,0,0
4.2,4,16,7.5,2,10,381.51,1,0,2,0,0,0
4.2,4,16,7.5,2,10,381.37,1,0,2,0,0,0
4.2,4,16,7.5,2,10,381.56,1,0,2,0,0,0
4.2,4,16,7.5,2,11,381.74,1,0,2,0,0,0
4.2,4,16,7.5,2,11,381.83,1,0,2,0,0,0
4.2,4,16,7.5,2,11,382.93,1,0,2,0,0,0
4.2,4,16,7.5,2,12,381.53,1,0,2,0,0,0
4.2,4,16,7.5,2,12,382.87,1,0,2,0,0,0
4.2,4,16,7.5,2,12,382.14,1,0,2,0,0,0
4.2,4,16,7.5,2,12,382.19,1,0,2,0,0,0
4.2,4,16,7.5,2,13,382.19,1,0,2,0,0,0
4.2,4,16,7.5,2,13,381.86,1,0,2,0,0,0
4.2,4,16,7.5,2,13,381.56,1,0,2,0,0,0
4.2,4,16,7.5,2,13,381.8,1,0,2,0,0,0
4.2,4,16,7.5,2,14,382.28,1,0,2,0,0,0
4.2,4,16,7.5,2,14,382.3,1,0,2,0,0,0
4.2,4,16,7.5,2,14,382.38,1,0,2,0,0,0
4.2,4,16,7.5,2,15,382.07,1,0,2,0,0,0
4.2,4,16,7.5,2,15,381.44,1,0,2,0,0,0
4.2,4,16,7.5,2,15,381.45,1,0,2,0,0,0
4.2,4,16,7.5,2,15,382.6,1,0,2,0,0,0
4.2,4,16,7.5,2,16,381.75,1,0,2,0,0,0
4.2,4,16,7.5,2,16,381.81,1,0,2,0,0,0
4.2,4,16,7.5,2,16,381.82,1,0,2,0,0,0
4.2,4,16,7.5,2,16,382.52,1,0,2,0,0,0
4.2,4,16,7.5,2,17,381.76,1,0,2,0,0,0
4.2,4,16,7.5,2,17,382.4,1,0,2,0,0,0
4.2,4,16,7.5,2,17,382.11,1,0,2,0,0,0
4.2,4,16,7.5,2,18,382.33,1,0,2,0,0,0
4.2,4,16,7.5,2,18,382.5,1,0,2,0,0,0
4.2,4,16,7.5,2,18,382.48,1,0,2,0,0,0
4.2,4,16,7.5,2,18,382.55,1,0,2,0,0,0
4.2,4,16,7.5,2,19,381.8,1,0,2,0,0,0
4.2,4,16,7.5,2,19,380.86,1,0,2,0,0,0
4.2,4,16,7.5,2,19,380.78,1,0,2,0,0,0
4.2,4,16,7.5,2,19,380.59,1,0,2,0,0,0
4.2,4,16,7.5,2,20,381.09,1,0,2,0,0,0
4.2,4,16,7.5,2,20,382.13,1,0,2,0,0,0
4.2,4,16,7.5,2,20,381.08,1,0,2,0,0,0
4.2,4,16,7.5,2,21,380.95,1,0,2,0,0,0
4.2,4,16,7.5,2,21,381.25,1,0,2,0,0,0
4.2,4,16,7.5,2,21,381.43,1,0,2,0,0,0
4.2,4,16,7.5,2,21,380.28,1,0,2,0,0,0
4.2,4,16,7.5,2,22,381.3,1,0,2,0,0,0
4.2,4,16,7.5,2,22,380.31,1,0,2,0,0,0
4.2,4,16,7.5,2,22,380.13,1,0,2,0,0,0
4.2,4,16,7.5,2,22,380.57,1,0,2,0,0,0
4.2,4,16,7.5,2,23,380.54,1,0,2,0,0,0
4.2,4,16,7.5,2,23,380.84,1,0,2,0,0,0
4.2,4,16,7.5,2,23,380.04,1,0,2,0,0,0
4.2,4,16,7.5,3,0,380.12,1,0,2,0,0,0
4.2,4,16,7.5,3,0,379.95,1,0,2,0,0,0
4.2,4,16,7.5,3,0,380.16,1,0,2,0,0,0
4.2,4,16,7.5,3,0,379.73,1,0,2,0,0,0
4.2,4,16,7.5,3,1,379.56,1,0,2,0,0,0
4.2,4,16,7.5,3,1,380.18,1,0,2,0,0,0
4.2,4,16,7.5,3,1,380.07,1,0,2,0,0,0
4.2,4,16,7.5,3,1,380.07,1,0,2,0,0,0
4.2,4,16,7.5,3,2,380.49,1,0,2,0,0,0
4.2,4,16,7.5,3,2,380.75,1,0,2,0,0,0
4.2,4,16,7.5,3,2,380,1,0,2,0,0,0
4.2,4,16,7.5,3,3,379.55,1,0,2,0,0,0
4.2,4,16,7.5,3,3,380.69,1,0,2,0,0,0
4.2,4,16,7.5,3,3,380.24,1,0,2,0,0,0
4.2,4,16,7.5,3,3,379.26,1,0,2,0,0,0
4.2,4,16,7.5,3,4,380.12,1,0,2,0,0,0
4.2,4,16,7.5,3,4,380.09,1,0,2,0,0,0
4.2,4,16,7.5,3,4,380.93,1,0,2,0,0,0
4.2,4,16,7.5,3,4,380.65,1,0,2,0,0,0
4.2,4,16,7.5,3,5,381.56,1,0,2,0,0,0
4.2,4,16,7.5,3,5,380.29,1,0,2,0,0,0
4.2,4,16,7.5,3,5,380.08,1,0,2,0,0,0
4.2,4,16,7.5,3,6,380.93,1,0,2,0,0,0
4.2,4,16,7.5,3,6,380.11,1,0,2,0,0,0
4.2,4,16,7.5,3,6,380.74,1,0,2,0,0,0
4.2,4,16,7.5,3,6,381.12,1,0,2,0,0,0
4.2,4,16,7.5,3,7,382.08,1,0,2,0,0,0
4.2,4,16,7.5,3,7,380.95,1,0,2,0,0,0
4.2,4,16,7.5,3,7,382.08,1,0,2,0,0,0
4.2,4,16,7.5,3,7,382.2,1,0,2,0,0,0
4.2,4,16,7.5,3,8,381.28,1,0,2,0,0,0
4.2,4,16,7.5,3,8,382.21,1,0,2,0,0,0
4.2,4,16,7.5,3,8,380.8,1,0,2,0,0,0
4.2,4,16,7.5,3,9,381.8,1,0,2,0,0,0
4.2,4,16,7.5,3,9,381.83,1,0,2,0,0,0
4.2,4,16,7.5,3,9,382.26,1,0,2,0,0,0
4.2,4,16,7.5,3,9,381.65,1,0,2,0,0,0
4.2,4,16,7.5,3,10,381.46,1,0,2,0,0,0
4.2,4,16,7.5,3,10,382.25,1,0,2,0,0,0
4.2,4,16,7.5,3,10,381.76,1,0,2,0,0,0
4.2,4,16,7.5,3,10,381.43,1,0,2,0,0,0
4.2,4,16,7.5,3,11,381.43,1,0,2,0,0,0
4.2,4,16,7.5,3,11,381.87,1,0,2,0,0,0
4.2,4,16,7.5,3,11,381.64,1,0,2,0,0,0
4.2,4,16,7.5,3,12,380.49,1,0,2,0,0,0
4.2,4,16,7.5,3,12,381.56,1,0,2,0,0,0
4.2,4,16,7.5,3,12,381.03,1,0,2,0,0,0
4.2,4,16,7.5,3,12,382.01,1,0,2,0,0,0
4.2,4,16,7.5,3,13,381.48,1,0,2,0,0,0
4.2,4,16,7.5,3,13,381.43,1,0,2,0,0,0
4.2,4,16,7.5,3,13,382.05,1,0,2,0,0,0
4.2,4,16,7.5,3,13,381.07,1,0,2,0,0,0
4.2,4,16,7.5,3,14,381.81,1,0,2,0,0,0
4.2,4,16,7.5,3,14,381.48,1,0,2,0,0,0
4.2,4,16,7.5,3,14,381.43,1,0,2,0,0,0
4.2,4,16,7.5,3,15,381.97,1,0,2,0,0,0
4.2,4,16,7.5,3,15,381.77,1,0,2,0,0,0
4.2,4,16,7.5,3,15,381.8,1,0,2,0,0,0
4.2,4,16,7.5,3,15,381.68,1,0,2,0,0,0
4.2,4,16,7.5,3,16,380.93,1,0,2,0,0,0
4.2,4,16,7.5,3,16,382.21,1,0,2,0,0,0
4.2,4,16,7.5,3,16,381.47,1,0,2,0,0,0
4.2,4,16,7.5,3,16,381.5,1,0,2,0,0,0
4.2,4,16,7.5,3,17,381.5,1,0,2,0,0,0
4.2,4,16,7.5,3,17,381.08,1,0,2,0,0,0
4.2,4,16,7.5,3,17,381.53,1,0,2,0,0,0
4.2,4,16,7.5,3,18,381.7,1,0,2,0,0,0
4.2,4,16,7.5,3,18,382.25,1,0,2,0,0,0
4.2,4,16,7.5,3,18,381.13,1,0,2,0,0,0
4.2,4,16,7.5,3,18,381.76,1,0,2,0,0,0
4.2,4,16,7.5,3,19,381.64,1,0,2,0,0,0
4.2,4,16,7.5,3,19,381.96,1,0,2,0,0,0
4.2,4,16,7.5,3,19,382.01,1,0,2,0,0,0
4.2,4,16,7.5,3,19,381.73,1,0,2,0,0,0
4.2,4,16,7.5,3,20,381.33,1,0,2,0,0,0
4.2,4,16,7.5,3,20,380.74,1,0,2,0,0,0
4.2,4,16,7.5,3,20,381.35,1,0,2,0,0,0
4.2,4,16,7.5,3,21,380.71,1,0,2,0,0,0
4.2,4,16,7.5,3,21,380.76,1,0,2,0,0,0
4.2,4,16,7.5,3,21,381,1,0,2,0,0,0
4.2,4,16,7.5,3,21,380.72,1,0,2,0,0,0
4.2,4,16,7.5,3,22,380.95,1,0,2,0,0,0
4.2,4,16,7.5,3,22,380.05,1,0,2,0,0,0
4.2,4,16,7.5,3,22,381.29,1,0,2,0,0,0
4.2,4,16,7.5,3,22,380.91,1,0,2,0,0,0
4.2,4,16,7.5,3,23,380.78,1,0,2,0,0,0
4.2,4,16,7.5,3,23,380.54,1,0,2,0,0,0
4.2,4,16,7.5,3,23,380.65,1,0,2,0,0,0
4.2,4,16,7.5,4,0,380.16,1,0,2,0,0,0
4.2,4,16,7.5,4,0,380.01,1,0,2,0,0,0
4.2,4,16,7.5,4,0,380.34,1,0,2,0,0,0
4.2,4,16,7.5,4,0,380.07,1,0,2,0,0,0
4.2,4,16,7.5,4,1,380.06,1,0,2,0,0,0
4.2,4,16,7.5,4,1,380.72,1,0,2,0,0,0
4.2,4,16,7.5,4,1,381.05,1,0,2,0,0,0
4.2,4,16,7.5,4,1,380.8,1,0,2,0,0,0
4.2,4,16,7.5,4,2,380.8,1,0,2,0,0,0
4.2,4,16,7.5,4,2,381.27,1,0,2,0,0,0
4.2,4,16,7.5,4,2,380.48,1,0,2,0,0,0
4.2,4,16,7.5,4,3,381.08,1,0,2,0,0,0
4.2,4,16,7.5,4,3,380.96,1,0,2,0,0,0
4.2,4,16,7.5,4,3,380.95,1,0,2,0,0,0
4.2,4,16,7.5,4,3,381.31,1,0,2,0,0,0
4.2,4,16,7.5,4,4,380.48,1,0,2,0,0,0
4.2,4,16,7.5,4,4,379.91,1,0,2,0,0,0
4.2,4,16,7.5,4,4,380.72,1,0,2,0,0,0
4.2,4,16,7.5,4,4,379.66,1,0,2,0,0,0
4.2,4,16,7.5,4,5,380.11,1,0,2,0,0,0
4.2,4,16,7.5,4,5,380.47,1,0,2,0,0,0
4.2,4,16,7.5,4,5,379.89,1,0,2,0,0,0
4.2,4,16,7.5,4,6,379.43,1,0,2,0,0,0
4.2,4,16,7.5,4,6,379.51,1,0,2,0,0,0
4.2,4,16,7.5,4,6,380.17,1,0,2,0,0,0
4.2,4,16,7.5,4,6,379.6,1,0,2,0,0,0
4.2,4,16,7.5,4,7,380.72,1,0,2,0,0,0
4.2,4,16,7.5,4,7,379.32,1,0,2,0,0,0
4.2,4,16,7.5,4,7,379.69,1,0,2,0,0,0
4.2,4,16,7.5,4,7,379.54,1,0,2,0,0,0
4.2,4,16,7.5,4,8,380.46,1,0,2,0,0,0
4.2,4,16,7.5,4,8,380.29,1,0,2,0,0,0
4.2,4,16,7.5,4,8,381.14,1,0,2,0,0,0
4.2,4,16,7.5,4,9,379.82,1,0,2,0,0,0
4.2,4,16,7.5,4,9,380.58,1,0,2,0,0,0
4.2,4,16,7.5,4,9,379.7,1,0,2,0,0,0
4.2,4,16,7.5,4,9,379.59,1,0,2,0,0,0
4.2,4,16,7.5,4,10,380.48,1,0,2,0,0,0
4.2,4,16,7.5,4,10,380.13,1,0,2,0,0,0
4.2,4,16,7.5,4,10,380.44,1,0,2,0,0,0
4.2,4,16,7.5,4,10,380.39,1,0,2,0,0,0
4.2,4,16,7.5,4,11,380.08,1,0,2,0,0,0
4.2,4,16,7.5,4,11,380.23,1,0,2,0,0,0
4.2,4,16,7.5,4,11,379.36,1,0,2,0,0,0
4.2,4,16,7.5,4,11,380.55,1,0,2,0,0,0
4.2,4,16,7.5,4,12,379.68,1,0,2,0,0,0
4.2,4,16,7.5,4,12,379.99,1,0,2,0,0,0
4.2,4,16,7.5,4,12,381.08,1,0,2,0,0,0
4.2,4,16,7.5,4,13,380.71,1,0,2,0,0,0
4.2,4,16,7.5,4,13,380.75,1,0,2,0,0,0
4.2,4,16,7.5,4,13,380.8,1,0,2,0,0,0
4.2,4,16,7.5,4,13,380.01,1,0,2,0,0,0
4.2,4,16,7.5,4,14,380.68,1,0,2,0,0,0
4.2,4,16,7.5,4,14,379.94,1,0,2,0,0,0
4.2,4,16,7.5,4,14,381.16,1,0,2,0,0,0
4.2,4,16,7.5,4,14,380.59,1,0,2,0,0,0
4.2,4,16,7.5,4,15,380.99,1,0,2,0,0,0
4.2,4,16,7.5,4,15,380.99,1,0,2,0,0,0
4.2,4,16,7.5,4,15,380.9,1,0,2,0,0,0
4.2,4,16,7.5,4,16,381.02,1,0,2,0,0,0
4.2,4,16,7.5,4,16,381.06,1,0,2,0,0,0
4.2,4,16,7.5,4,16,380.61,1,0,2,0,0,0
4.2,4,16,7.5,4,16,380.11,1,0,2,0,0,0
4.2,4,16,7.5,4,17,380.23,1,0,2,0,0,0
4.2,4,16,7.5,4,17,379.91,1,0,2,0,0,0
4.2,4,16,7.5,4,17,380.92,1,0,2,0,0,0
4.2,4,16,7.5,4,17,380.97,1,0,2,0,0,0
4.2,4,16,7.5,4,18,380.26,1,0,2,0,0,0
